track_id,danceability,energy,key_,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,id,name,artist,album,duration_ms,popularity,explicit,url,track_id,user_id,rating,date
5ZQNkUAp5Ji9uuz55gZX8V,0.452,0.939,7,-4.208,1,0.0434,0.00973,0.00422,0.309,0.394,150.098,NULL,4,5ZQNkUAp5Ji9uuz55gZX8V,"On The Floor (Hardstyle)",crypvolk,"On The Floor (Hardstyle)",176783,58,0,https://open.spotify.com/track/5ZQNkUAp5Ji9uuz55gZX8V,5ZQNkUAp5Ji9uuz55gZX8V,1168953320,NULL,"2024-03-12 20:27:08"
5ZxhHEdMDGitVjy53Cm3Pp,0.636,0.809,8,-7.48,0,0.0368,0.0176,0.0488,0.109,0.882,176.973,NULL,3,5ZxhHEdMDGitVjy53Cm3Pp,"One Night","Broken Bells","INTO THE BLUE",229226,40,0,https://open.spotify.com/track/5ZxhHEdMDGitVjy53Cm3Pp,5ZxhHEdMDGitVjy53Cm3Pp,31uqhjwtpiiaay5ripzqwrdjw7ga,7,"2024-03-12 20:27:08"
5ZzaQW3InamKZ0KdJVQ1GO,0.538,0.826,2,-2.945,1,0.255,0.0331,0,0.0637,0.62,170.066,NULL,4,5ZzaQW3InamKZ0KdJVQ1GO,"Sugar Sweet","Benson Boone","Sugar Sweet",169839,71,0,https://open.spotify.com/track/5ZzaQW3InamKZ0KdJVQ1GO,5ZzaQW3InamKZ0KdJVQ1GO,1123823597,6,"2024-03-12 20:27:08"
60Ih7J2Q1o9shvMC2OAALu,0.399,0.838,4,-6.679,1,0.102,0.00127,0,0.576,0.747,116.911,NULL,4,60Ih7J2Q1o9shvMC2OAALu,"Let's Dance to Joy Division","The Wombats","Proudly Present... A Guide to Love, Loss & Desperation (Special Edition)",191293,51,0,https://open.spotify.com/track/60Ih7J2Q1o9shvMC2OAALu,60Ih7J2Q1o9shvMC2OAALu,31uqhjwtpiiaay5ripzqwrdjw7ga,5,"2024-03-12 20:27:08"
60iNCdO3iDf3YcMb63yPck,0.509,0.481,2,-9.14,1,0.0267,0.241,0,0.0876,0.288,72.121,NULL,4,60iNCdO3iDf3YcMb63yPck,"Here with Me","REO Speedwagon","The Hits",304533,46,0,https://open.spotify.com/track/60iNCdO3iDf3YcMb63yPck,60iNCdO3iDf3YcMb63yPck,1166187914,6,"2024-03-12 20:27:08"
62vx6uOYO7PrqKqKTKg9RY,0.334,0.767,7,-7.574,0,0.036,0.00715,0.0000863,0.338,0.644,87.027,NULL,4,62vx6uOYO7PrqKqKTKg9RY,"Sowing The Seeds Of Love","Tears For Fears","The Seeds Of Love",379333,67,0,https://open.spotify.com/track/62vx6uOYO7PrqKqKTKg9RY,62vx6uOYO7PrqKqKTKg9RY,1166187914,9,"2024-03-12 20:27:08"
63IgbFgnPSWCQWzyH3ipAs,0.735,0.853,3,-5.109,0,0.0391,0.0258,0.000289,0.0714,0.698,128.004,NULL,4,63IgbFgnPSWCQWzyH3ipAs,"You Are In My System - Club Mix","Kerri Chandler","You Are In My System",185742,51,0,https://open.spotify.com/track/63IgbFgnPSWCQWzyH3ipAs,63IgbFgnPSWCQWzyH3ipAs,martijnvdw11,5,"2024-03-12 20:27:08"
63wsuMhok6GgcBRd2strGk,0.438,0.99,10,-3.89,0,0.108,0.0651,0.0222,0.359,0.452,131.306,NULL,4,63wsuMhok6GgcBRd2strGk,"3's & 7's","Queens of the Stone Age","Era Vulgaris",214066,59,0,https://open.spotify.com/track/63wsuMhok6GgcBRd2strGk,63wsuMhok6GgcBRd2strGk,31sk54n54vp7yoro5vkuuhi66gx4,5,"2024-03-12 20:27:08"
648BMGrt98kUbLo24A4vgj,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,NULL,4,648BMGrt98kUbLo24A4vgj,"Hip To Be Square","Huey Lewis & The News",Fore!,245466,64,0,https://open.spotify.com/track/648BMGrt98kUbLo24A4vgj,648BMGrt98kUbLo24A4vgj,1166187914,6,"2024-03-12 20:27:08"
64UioB4Nmwgn2f4cbIpAkl,0.752,0.684,0,-7.599,1,0.15,0.0994,0,0.0897,0.539,141.075,NULL,4,64UioB4Nmwgn2f4cbIpAkl,"It's Still Rock and Roll to Me","Billy Joel","Glass Houses",176440,72,0,https://open.spotify.com/track/64UioB4Nmwgn2f4cbIpAkl,64UioB4Nmwgn2f4cbIpAkl,1166187914,7,"2024-03-12 20:27:08"
67Dn2vbyUSRJEMVJaOqOPu,0.544,0.161,5,-14.618,0,0.0341,0.873,0.159,0.0927,0.128,49.705,NULL,4,67Dn2vbyUSRJEMVJaOqOPu,"Blue Moonshine","Trois Amis","Blue Moonshine",193330,54,0,https://open.spotify.com/track/67Dn2vbyUSRJEMVJaOqOPu,67Dn2vbyUSRJEMVJaOqOPu,1166187914,5,"2024-03-12 20:27:08"
67eX1ovaHyVPUinMHeUtIM,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,NULL,4,67eX1ovaHyVPUinMHeUtIM,"Hurts So Good","John Mellencamp","American Fool",218960,72,0,https://open.spotify.com/track/67eX1ovaHyVPUinMHeUtIM,67eX1ovaHyVPUinMHeUtIM,1166187914,6,"2024-03-12 20:27:08"
67VxWciiaYZYy3NTlyCtp7,0.654,0.285,5,-13.379,0,0.0375,0.0966,0.0216,0.105,0.148,82.997,NULL,4,67VxWciiaYZYy3NTlyCtp7,"Cigarette Ahegao","Penelope Scott","Public Void",183992,62,1,https://open.spotify.com/track/67VxWciiaYZYy3NTlyCtp7,67VxWciiaYZYy3NTlyCtp7,1123823597,6,"2024-03-12 20:27:08"
68mOSKT4uBkKddEAhlMO61,0.573,0.636,6,-4.493,1,0.0301,0.0299,0.0998,0.116,0.156,77.005,NULL,4,68mOSKT4uBkKddEAhlMO61,Home,"Good Neighbours",Home,157485,71,0,https://open.spotify.com/track/68mOSKT4uBkKddEAhlMO61,68mOSKT4uBkKddEAhlMO61,1168953320,8,"2024-03-12 20:27:08"
6aywrNDUJsXq7wzjwN6lYm,0.619,0.528,8,-13.184,1,0.132,0.127,0.611,0.131,0.471,145.092,NULL,4,6aywrNDUJsXq7wzjwN6lYm,"How I Fell In Love",CH4YN,"How I Fell In Love",112551,47,0,https://open.spotify.com/track/6aywrNDUJsXq7wzjwN6lYm,6aywrNDUJsXq7wzjwN6lYm,1168953320,NULL,"2024-03-12 20:27:08"
6BrXsD5xP0yFd3OXncAPfM,0.443,0.162,7,-14.223,0,0.364,0.915,0,0.205,0.306,176.198,NULL,1,6BrXsD5xP0yFd3OXncAPfM,"Lucy Gray (part 2) - from The Hunger Games: The Ballad of Songbirds & Snakes","Rachel Zegler","The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By)",NULL,53,0,https://open.spotify.com/track/6BrXsD5xP0yFd3OXncAPfM,6BrXsD5xP0yFd3OXncAPfM,11136633984,NULL,"2024-03-12 20:27:08"
6BrXsD5xP0yFd3OXncAPfM,0.443,0.162,7,-14.223,0,0.364,0.915,0,0.205,0.306,176.198,NULL,1,6BrXsD5xP0yFd3OXncAPfM,"Lucy Gray (part 2) - from The Hunger Games: The Ballad of Songbirds & Snakes","Rachel Zegler","The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By)",NULL,53,0,https://open.spotify.com/track/6BrXsD5xP0yFd3OXncAPfM,6BrXsD5xP0yFd3OXncAPfM,31t5phppukummusprveou63zmvmi,10,"2024-03-12 20:27:08"
6CGe7r8PRLETjjq8A6ZSm1,0.731,0.678,8,-9.048,0,0.15,0.11,0,0.0955,0.591,104.062,NULL,4,6CGe7r8PRLETjjq8A6ZSm1,"Oeh Na Na - Hayzee Remix",SBMG,"Money En Gang En Mixtape",292964,23,1,https://open.spotify.com/track/6CGe7r8PRLETjjq8A6ZSm1,6CGe7r8PRLETjjq8A6ZSm1,martijnvdw11,NULL,"2024-03-12 20:27:08"
6CKoWCWAqEVWVjpeoJXyNH,0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,NULL,4,6CKoWCWAqEVWVjpeoJXyNH,"Shape Of My Heart",Sting,"Ten Summoner's Tales",279226,75,0,https://open.spotify.com/track/6CKoWCWAqEVWVjpeoJXyNH,6CKoWCWAqEVWVjpeoJXyNH,1166187914,7,"2024-03-12 20:27:08"
6COnSxD5ColIssF8seEtNL,0.328,0.554,7,-13.235,1,0.0557,0.202,0.869,0.0866,0.346,76.799,NULL,4,6COnSxD5ColIssF8seEtNL,"Untitled [SAW2 CD1 Track1] - Four Tet Mix","Aphex Twin","Warp10+3 Remixes",421160,25,0,https://open.spotify.com/track/6COnSxD5ColIssF8seEtNL,6COnSxD5ColIssF8seEtNL,mixe9z16uy1hig6t9cv5e7eam,10,"2024-03-12 20:27:08"
6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,NULL,4,6cx06DFPPHchuUAcTxznu9,"Head & Heart (feat. MNEK)","Joel Corry","Head & Heart (feat. MNEK)",166028,79,0,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,6cx06DFPPHchuUAcTxznu9,yanniquevanmegen,NULL,"2024-03-12 20:27:08"
6DEMMeWXfmFAXgDUMMzeg6,0.591,0.28,4,-5.494,1,0.0283,0.889,0,0.124,0.348,141.916,NULL,4,6DEMMeWXfmFAXgDUMMzeg6,"All I Ask",Adele,25,271800,75,0,https://open.spotify.com/track/6DEMMeWXfmFAXgDUMMzeg6,6DEMMeWXfmFAXgDUMMzeg6,31t5phppukummusprveou63zmvmi,NULL,"2024-03-12 20:27:08"
6dF51Q68VjlRsmKff8uSwj,0.696,0.734,0,-8.488,1,0.0347,0.267,0.257,0.071,0.599,138.012,NULL,4,6dF51Q68VjlRsmKff8uSwj,"Family Of Aliens",Teleman,"Family Of Aliens",242888,33,0,https://open.spotify.com/track/6dF51Q68VjlRsmKff8uSwj,6dF51Q68VjlRsmKff8uSwj,31sk54n54vp7yoro5vkuuhi66gx4,NULL,"2024-03-12 20:27:08"
6e0y519IWgbDkbdQXzYgP8,0.6,0.822,7,-5.799,1,0.03,0.028,0.0000542,0.104,0.441,119.044,NULL,4,6e0y519IWgbDkbdQXzYgP8,"Rock n Roll Will Break Your Heart","The Fratellis","We Need Medicine",321400,40,0,https://open.spotify.com/track/6e0y519IWgbDkbdQXzYgP8,6e0y519IWgbDkbdQXzYgP8,31uqhjwtpiiaay5ripzqwrdjw7ga,NULL,"2024-03-12 20:27:08"
6ECp64rv50XVz93WvxXMGF,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,NULL,4,6ECp64rv50XVz93WvxXMGF,"This Love","Maroon 5","Songs About Jane: 10th Anniversary Edition",206200,85,0,https://open.spotify.com/track/6ECp64rv50XVz93WvxXMGF,6ECp64rv50XVz93WvxXMGF,1166187914,NULL,"2024-03-12 22:07:15"
6EF0xhfKtQNqUPz2mnE5BD,0.363,0.971,5,-2.974,0,0.0776,0.0000071,0.00358,0.0797,0.347,146.018,NULL,4,6EF0xhfKtQNqUPz2mnE5BD,"The Motherload",Mastodon,"Once More 'Round the Sun",299786,57,0,https://open.spotify.com/track/6EF0xhfKtQNqUPz2mnE5BD,6EF0xhfKtQNqUPz2mnE5BD,31sk54n54vp7yoro5vkuuhi66gx4,NULL,"2024-03-12 20:27:08"
6eLNs7klsD1hwVw6DrTV7o,0.252,0.107,9,-27.718,0,0.0414,0.216,0.677,0.0877,0.0613,112.882,NULL,4,6eLNs7klsD1hwVw6DrTV7o,"Worship the Morning",Ananta,"Break of Dawn",97714,50,0,https://open.spotify.com/track/6eLNs7klsD1hwVw6DrTV7o,6eLNs7klsD1hwVw6DrTV7o,1166187914,5,"2024-03-12 20:27:08"
6Fb4Mf6naJU5OVoWTnZZqw,0.351,0.585,7,-12.539,0,0.0529,0.639,0.771,0.0994,0.0768,175.525,NULL,4,6Fb4Mf6naJU5OVoWTnZZqw,"Panam padam",Biotopp,"Panam padam",254432,23,0,https://open.spotify.com/track/6Fb4Mf6naJU5OVoWTnZZqw,6Fb4Mf6naJU5OVoWTnZZqw,mixe9z16uy1hig6t9cv5e7eam,6,"2024-03-12 20:27:08"
6fDNBchPLcOgalO7suWIyd,0.4,0.827,0,-9.966,1,0.041,0.00292,0.00303,0.264,0.776,146.461,NULL,4,6fDNBchPLcOgalO7suWIyd,"Love Forever","Babe Rainbow","The Babe Rainbow EP",152382,49,0,https://open.spotify.com/track/6fDNBchPLcOgalO7suWIyd,6fDNBchPLcOgalO7suWIyd,31sk54n54vp7yoro5vkuuhi66gx4,NULL,"2024-03-12 20:27:08"
6FDzlEOK29XWew1qfnGhaU,0.314,0.521,5,-7.88,1,0.0431,0.454,0,0.322,0.291,145.94,NULL,4,6FDzlEOK29XWew1qfnGhaU,impossible,"Wasia Project","how can i pretend?",269500,53,0,https://open.spotify.com/track/6FDzlEOK29XWew1qfnGhaU,6FDzlEOK29XWew1qfnGhaU,1123823597,6,"2024-03-12 20:27:08"
6fybp4N6eW3bsFAvARxyVe,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,NULL,4,6fybp4N6eW3bsFAvARxyVe,"Ain't Talkin' 'Bout Love - 2015 Remaster","Van Halen","Van Halen (Remastered)",227800,70,0,https://open.spotify.com/track/6fybp4N6eW3bsFAvARxyVe,6fybp4N6eW3bsFAvARxyVe,1166187914,6,"2024-03-12 20:27:08"
6GGtHZgBycCgGBUhZo81xe,0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,NULL,4,6GGtHZgBycCgGBUhZo81xe,"Say Yes To Heaven","Lana Del Rey","Say Yes To Heaven",209156,88,0,https://open.spotify.com/track/6GGtHZgBycCgGBUhZo81xe,6GGtHZgBycCgGBUhZo81xe,31t5phppukummusprveou63zmvmi,NULL,"2024-03-12 20:27:08"
6GomT970rCOkKAyyrwJeZi,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,NULL,4,6GomT970rCOkKAyyrwJeZi,"Move Your Body",Öwnboss,"Move Your Body",157444,78,0,https://open.spotify.com/track/6GomT970rCOkKAyyrwJeZi,6GomT970rCOkKAyyrwJeZi,1168953320,NULL,"2024-03-12 20:27:08"
6h6HgJ66laDl6bY8W59Jdn,0.696,0.525,0,-6.151,0,0.0361,0.0347,0.00000951,0.121,0.512,140.024,NULL,4,6h6HgJ66laDl6bY8W59Jdn,"Ghost Town",VIZE,"Ghost Town",162857,69,0,https://open.spotify.com/track/6h6HgJ66laDl6bY8W59Jdn,6h6HgJ66laDl6bY8W59Jdn,1168953320,NULL,"2024-03-12 20:27:08"
6hQDBc6jYhUJjMwRDGGUkA,0.752,0.669,2,-6.771,1,0.0464,0.567,0,0.0919,0.412,114.982,NULL,4,6hQDBc6jYhUJjMwRDGGUkA,"Nooit Te Veel","Beter Dat Je Lid Band","AHC Songfestival 2021 Bomvol",246432,13,0,https://open.spotify.com/track/6hQDBc6jYhUJjMwRDGGUkA,6hQDBc6jYhUJjMwRDGGUkA,martijnvdw11,10,"2024-03-12 20:27:08"
6HRxESMgKnDJ52gAooMaGC,0.813,0.257,10,-11.556,1,0.0566,0.417,0.0117,0.207,0.0383,107.946,NULL,4,6HRxESMgKnDJ52gAooMaGC,"You Are Here","James Marriott","Are We There Yet?",197075,51,0,https://open.spotify.com/track/6HRxESMgKnDJ52gAooMaGC,6HRxESMgKnDJ52gAooMaGC,1123823597,6,"2024-03-12 20:27:08"
6IbCvfmmICEEAyDwQ9zcbt,0.703,0.624,7,-6.228,1,0.0364,0.0156,0.0000553,0.299,0.808,131.966,NULL,4,6IbCvfmmICEEAyDwQ9zcbt,"I Don't Wanna Talk (I Just Wanna Dance)","Glass Animals","Dreamland (+ Bonus Levels)",195190,65,1,https://open.spotify.com/track/6IbCvfmmICEEAyDwQ9zcbt,6IbCvfmmICEEAyDwQ9zcbt,31uqhjwtpiiaay5ripzqwrdjw7ga,5,"2024-03-12 20:27:08"
6IDHh3FcwLVcG5NsmpQgg2,0.538,0.86,0,-5.916,0,0.0435,0.252,0.000527,0.247,0.291,127.153,NULL,4,6IDHh3FcwLVcG5NsmpQgg2,"It's a Sin - 2001 Remaster","Pet Shop Boys",Actually,299306,25,0,https://open.spotify.com/track/6IDHh3FcwLVcG5NsmpQgg2,6IDHh3FcwLVcG5NsmpQgg2,1166187914,9,"2024-03-12 22:04:59"
6Ijmj8Z0L31hCp5pLZnT5U,0.783,0.303,4,-14.393,1,0.0527,0.811,0.945,0.109,0.65,138.816,NULL,4,6Ijmj8Z0L31hCp5pLZnT5U,Numb,"Men I Trust",Numb,219340,70,0,https://open.spotify.com/track/6Ijmj8Z0L31hCp5pLZnT5U,6Ijmj8Z0L31hCp5pLZnT5U,1123823597,7,"2024-03-12 20:27:08"
6IM45SqAURH6PrvziDs1RQ,0.516,0.871,7,-5.21,1,0.0503,0.553,0.0282,0.0841,0.17,129.946,NULL,4,6IM45SqAURH6PrvziDs1RQ,"Why Won't They Talk To Me?","Tame Impala",Lonerism,286093,58,0,https://open.spotify.com/track/6IM45SqAURH6PrvziDs1RQ,6IM45SqAURH6PrvziDs1RQ,31uqhjwtpiiaay5ripzqwrdjw7ga,6,"2024-03-12 20:27:08"
6JD1lnaXEZMEbDlX105a9e,0.719,0.699,6,-7.205,0,0.037,0.256,0.00000292,0.0929,0.535,115.206,NULL,4,6JD1lnaXEZMEbDlX105a9e,"Too Late","The Alan Parsons Project","Gaudi (Expanded Edition)",270840,34,0,https://open.spotify.com/track/6JD1lnaXEZMEbDlX105a9e,6JD1lnaXEZMEbDlX105a9e,1166187914,7,"2024-03-12 20:27:08"
6JfcUgZqHbb20KTfHayS9j,0.639,0.24,2,-15.639,1,0.034,0.779,0.327,0.145,0.095,119.936,NULL,4,6JfcUgZqHbb20KTfHayS9j,"hold me, never let go",Rocco,"Her Favorite Flowers",193242,60,0,https://open.spotify.com/track/6JfcUgZqHbb20KTfHayS9j,6JfcUgZqHbb20KTfHayS9j,1123823597,NULL,"2024-03-12 20:27:08"
6jHvX8ZnHKC1PnrPMJ0Emt,0.636,0.676,2,-3.442,1,0.0263,0.0807,0,0.0831,0.273,113.98,NULL,4,6jHvX8ZnHKC1PnrPMJ0Emt,"Cigarette Daydreams","Cage The Elephant",Melophobia,208760,76,0,https://open.spotify.com/track/6jHvX8ZnHKC1PnrPMJ0Emt,6jHvX8ZnHKC1PnrPMJ0Emt,31sk54n54vp7yoro5vkuuhi66gx4,7,"2024-03-12 20:27:08"
6JNJERZGJwDVgkmbohBw7u,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,NULL,4,6JNJERZGJwDVgkmbohBw7u,"Self Control","Laura Branigan","Self Control",246440,77,0,https://open.spotify.com/track/6JNJERZGJwDVgkmbohBw7u,6JNJERZGJwDVgkmbohBw7u,1166187914,8,"2024-03-12 20:27:08"
6kBPWYv26RP0v0Wt2eksu7,0.677,0.704,0,-6.433,1,0.118,0.0214,0.00159,0.394,0.506,128.002,NULL,4,6kBPWYv26RP0v0Wt2eksu7,"Pursuit Of Happiness - Steve Aoki Remix / Radio Edit","Kid Cudi","Ministry of Sound Electro House Sessions 3",253160,0,0,https://open.spotify.com/track/6kBPWYv26RP0v0Wt2eksu7,6kBPWYv26RP0v0Wt2eksu7,31uqhjwtpiiaay5ripzqwrdjw7ga,5,"2024-03-12 20:27:08"
6kooDsorCpWVMGc994XjWN,0.465,0.907,11,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,NULL,4,6kooDsorCpWVMGc994XjWN,"Black Betty","Ram Jam","Ram Jam",238973,73,0,https://open.spotify.com/track/6kooDsorCpWVMGc994XjWN,6kooDsorCpWVMGc994XjWN,1166187914,6,"2024-03-12 22:00:53"
6kvoHl80mfCVTv7XnZkjQn,0.52,0.652,5,-6.655,1,0.0274,0.34,0.0000549,0.256,0.722,80.609,NULL,4,6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film "Pretty Woman"",Roxette,"It Must Have Been Love",258786,79,0,https://open.spotify.com/track/6kvoHl80mfCVTv7XnZkjQn,6kvoHl80mfCVTv7XnZkjQn,1166187914,10,"2024-03-12 20:27:08"
6lAqFFS5jYRguYErHKYTIy,0.564,0.677,0,-7.636,1,0.032,0.146,0.00000273,0.116,0.541,136.121,NULL,4,6lAqFFS5jYRguYErHKYTIy,"It Must Have Been Love - L.A. Version 1992",Roxette,"Tourism (Extended Version)",285013,32,0,https://open.spotify.com/track/6lAqFFS5jYRguYErHKYTIy,6lAqFFS5jYRguYErHKYTIy,1166187914,9,"2024-03-12 20:27:08"
6LbbHFEajG9e4m0G3L47c4,0.543,0.715,2,-8.89,1,0.0356,0.0192,0,0.256,0.468,124.011,NULL,4,6LbbHFEajG9e4m0G3L47c4,"Pinball Wizard","The Who",Tommy,180943,69,0,https://open.spotify.com/track/6LbbHFEajG9e4m0G3L47c4,6LbbHFEajG9e4m0G3L47c4,1166187914,6,"2024-03-12 20:27:08"
6ljVMc4hSeDE3BoIAISpGc,0.772,0.628,10,-11.23,1,0.122,0.0473,0.836,0.0816,0.569,99.992,NULL,4,6ljVMc4hSeDE3BoIAISpGc,"On The Ceiling","Aiden Ayers","On The Ceiling",192714,12,0,https://open.spotify.com/track/6ljVMc4hSeDE3BoIAISpGc,6ljVMc4hSeDE3BoIAISpGc,mixe9z16uy1hig6t9cv5e7eam,8,"2024-03-12 20:27:08"
6MQAB3vorg90FA3tQpbYXK,0.303,0.108,9,-27.433,0,0.0473,0.994,0.877,0.0805,0.18,126.931,NULL,3,6MQAB3vorg90FA3tQpbYXK,"Für Elise, WoO 59","Ludwig van Beethoven","Beethoven Greatest Hits",188466,63,0,https://open.spotify.com/track/6MQAB3vorg90FA3tQpbYXK,6MQAB3vorg90FA3tQpbYXK,1168953320,7,"2024-03-12 20:27:08"
6mYrhCAGWzTdF8QnKuchXM,0.658,0.575,11,-10.365,1,0.0267,0.243,0,0.122,0.504,108.329,NULL,4,6mYrhCAGWzTdF8QnKuchXM,"If I Could Turn Back Time",Cher,"Heart Of Stone",239826,75,0,https://open.spotify.com/track/6mYrhCAGWzTdF8QnKuchXM,6mYrhCAGWzTdF8QnKuchXM,1166187914,8,"2024-03-12 22:03:00"
6N7gPTru90HYLRUIVDQ185,0.653,0.666,6,-7.808,1,0.0249,0.0508,0.0466,0.139,0.765,128.505,NULL,4,6N7gPTru90HYLRUIVDQ185,"More Than This","Roxy Music",Avalon,270651,71,0,https://open.spotify.com/track/6N7gPTru90HYLRUIVDQ185,6N7gPTru90HYLRUIVDQ185,1166187914,7,"2024-03-12 20:27:08"
6N7lGxDg8uRrpZ77nVTtjl,0.404,0.922,11,-4.887,1,0.0522,0.0000692,0.191,0.561,0.355,110.958,NULL,4,6N7lGxDg8uRrpZ77nVTtjl,"Pure Blue",Splashh,"Pure Blue",339669,20,0,https://open.spotify.com/track/6N7lGxDg8uRrpZ77nVTtjl,6N7lGxDg8uRrpZ77nVTtjl,31uqhjwtpiiaay5ripzqwrdjw7ga,6,"2024-03-12 20:27:08"
6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,0.3,0.0000177,0.355,0.894,95.053,NULL,4,6naxalmIoLFWR0siv8dnQQ,"Oops!...I Did It Again","Britney Spears","Oops!... I Did It Again",211160,81,0,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ,6naxalmIoLFWR0siv8dnQQ,1166187914,8,"2024-03-12 20:27:08"
6nE92Wn0ZfUF6I30ekhukV,0.279,0.93,0,-2.836,0,0.0769,0.00841,0,0.0828,0.146,195.349,NULL,4,6nE92Wn0ZfUF6I30ekhukV,Impossible,"Bern-AT & WARLEX",Impossible,257230,40,0,https://open.spotify.com/track/6nE92Wn0ZfUF6I30ekhukV,6nE92Wn0ZfUF6I30ekhukV,1168953320,NULL,"2024-03-12 20:27:08"
6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.761,1,0.0268,0.0509,0.0000875,0.0833,0.212,139.631,NULL,4,6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,"Mylo Xyloto",278719,85,0,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,6nek1Nin9q48AVZcWs9e9D,31sk54n54vp7yoro5vkuuhi66gx4,7,"2024-03-12 20:27:08"
6nYg4DgEq6DlhpcWFNDyTl,0.2,0.0318,5,-26.218,1,0.0381,0.949,0.877,0.0917,0.0362,71.294,NULL,3,6nYg4DgEq6DlhpcWFNDyTl,"Midnight Skyline","Intrinsic Flow","Midnight Skyline",121690,52,0,https://open.spotify.com/track/6nYg4DgEq6DlhpcWFNDyTl,6nYg4DgEq6DlhpcWFNDyTl,1166187914,6,"2024-03-12 20:27:08"
6oI7lWaQ1jfjDduxYblGOo,0.573,0.226,2,-14.767,1,0.082,0.825,0.0000044,0.15,0.366,131.692,NULL,4,6oI7lWaQ1jfjDduxYblGOo,"Is This What You Wanted","Leonard Cohen","New Skin For The Old Ceremony",253853,41,0,https://open.spotify.com/track/6oI7lWaQ1jfjDduxYblGOo,6oI7lWaQ1jfjDduxYblGOo,mixe9z16uy1hig6t9cv5e7eam,9,"2024-03-12 20:27:08"
6ORqU0bHbVCRjXm9AjyHyZ,0.475,0.432,7,-7.844,1,0.0302,0.183,0,0.161,0.648,94.605,NULL,4,6ORqU0bHbVCRjXm9AjyHyZ,"Good Riddance (Time of Your Life)","Green Day",Nimrod,153466,81,1,https://open.spotify.com/track/6ORqU0bHbVCRjXm9AjyHyZ,6ORqU0bHbVCRjXm9AjyHyZ,1166187914,NULL,"2024-03-12 22:07:15"
6P3cbZ06AN6B5vcF1cyOz1,0.719,0.689,9,-8.52,0,0.0532,0.288,0.00302,0.364,0.41,118.06,NULL,4,6P3cbZ06AN6B5vcF1cyOz1,Kwijt,Froukje,"Noodzakelijk Verdriet",171333,62,0,https://open.spotify.com/track/6P3cbZ06AN6B5vcF1cyOz1,6P3cbZ06AN6B5vcF1cyOz1,mixe9z16uy1hig6t9cv5e7eam,7,"2024-03-12 20:27:08"
6QLspHLCLftSGPa6vNzKuo,0.686,0.722,9,-7.094,0,0.0233,0.101,0.00000337,0.11,0.904,104.665,NULL,4,6QLspHLCLftSGPa6vNzKuo,"In The Army Now","Status Quo","In The Army Now",281746,65,0,https://open.spotify.com/track/6QLspHLCLftSGPa6vNzKuo,6QLspHLCLftSGPa6vNzKuo,1166187914,7,"2024-03-12 20:27:08"
6RiiSy9GzSwiyDEJDiMuKe,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,NULL,4,6RiiSy9GzSwiyDEJDiMuKe,"Something About You",Eyedress,"Mulholland Drive",153312,84,0,https://open.spotify.com/track/6RiiSy9GzSwiyDEJDiMuKe,6RiiSy9GzSwiyDEJDiMuKe,31t5phppukummusprveou63zmvmi,NULL,"2024-03-12 20:27:08"
6RJdYpFQwLyNfDc5FbjkgV,0.402,0.969,8,-2.825,1,0.181,0.0000914,0.0325,0.225,0.262,173.847,NULL,4,6RJdYpFQwLyNfDc5FbjkgV,Stricken,Disturbed,"Ten Thousand Fists",245226,74,0,https://open.spotify.com/track/6RJdYpFQwLyNfDc5FbjkgV,6RJdYpFQwLyNfDc5FbjkgV,31sk54n54vp7yoro5vkuuhi66gx4,4,"2024-03-12 20:27:08"
